date,MMM,AXP,AMGN,AAPL,BA,CAT,CVX,CSCO,KO,DIS,DOW,GS,HD,HON,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,NKE,PG,CRM,TRV,UNH,VZ,V,WBA,WMT
2008-08-01,-8.289194353553192,-7.13346765535873,-8.585395241324184,-7.978147414519987,-7.700439000253631,-7.9883088537454014,-8.170412617685484,-7.686145890236728,-8.651881504926115,-8.538812313936468,,-7.462216332016258,-6.912644859065776,-7.756300794192285,-9.102442287259759,-8.18784529315529,-8.862613741716062,-6.615533336942157,-8.515458067584992,-8.155497244401829,-8.420170994467451,-7.6319720068562935,-8.844401612408083,-7.456922017495225,-7.713512471480174,-7.310154177804083,-8.363084452985616,-7.185536708236474,-7.798880080654373,-8.055193135501625
2008-08-04,-9.001400052741044,-7.725623342314486,-8.927405924605422,-7.913113049458371,-8.419158451701911,-8.405673382139133,-7.886928712269891,-8.137589371762335,-8.851564321359186,-8.589424290828621,,-7.812111825509001,-7.2057102515024445,-8.802141607346686,-8.726462396589046,-8.258836501290286,-9.400712885430979,-7.050700108585114,-8.45531234109198,-8.502731083282525,-8.158382334448282,-7.842836970899696,-8.77091100236891,-8.216212277351241,-8.28073318110143,-7.1203206267314245,-8.179848509705737,-7.3559704177992655,-7.9802312787547205,-8.517820427532968
2008-08-05,-8.394192492872184,-7.50242431390112,-8.481300731024193,-8.743729102332441,-7.443464694889796,-8.477423095153497,-7.770903925770525,-7.703434294112548,-8.95331326648543,-8.257839810581377,,-7.36062590734487,-7.661886519206653,-8.611695116627914,-9.084451402655871,-8.335449642182287,-9.468698859190313,-7.6812123196253275,-9.040571337331631,-8.416712467887086,-8.201105811036216,-8.208772688610415,-8.368584291779877,-7.324999009951855,-8.584289889947739,-7.7987935476263095,-8.360877170314595,-8.237340118167854,-7.9200448106626276,-8.2730152711712
2008-08-06,-8.919201152624806,-7.710589073495027,-8.528520488005702,-7.878088597352666,-7.654427845726018,-7.657051076885529,-7.975410567980773,-7.478645291781917,-9.722667582676078,-8.453372897989645,,-7.686063677654969,-7.366554789657986,-8.675164505127121,-9.146086852672838,-8.165885611668575,-9.235298961047532,-7.397365315716321,-8.716440521835281,-8.573107646957435,-8.151772060266262,-7.797829653597992,-9.184597784591773,-7.894875891628145,-9.163112256972232,-7.487606926547865,-8.728587417116357,-8.394676048688131,-8.614791036632154,-8.407869702641468
2008-08-07,-8.509606477975357,-6.860292646964885,-8.167325907909454,-7.810774133082494,-7.682519570359104,-8.409312906546537,-8.46495844220612,-7.736828749657559,-8.55413383792804,-8.479187472627212,,-7.787739934041802,-7.344780186052878,-8.612754840638564,-8.8291698329346,-7.392442671977905,-9.31473815048648,-7.0201597475733575,-8.425309913753196,-7.682375875724888,-7.978127700721626,-7.754277237298788,-9.137097476840102,-7.231417755565159,-8.156522250198606,-7.348602887673901,-8.589255050531591,-8.331013607777956,-8.219852427124891,-8.324636888500965
2008-08-08,-8.337401645320902,-6.960708011235543,-8.526538971100337,-8.878794565187842,-8.382475212101703,-8.138895124860664,-8.02702018725886,-7.974889377490514,-8.283023703342943,-8.667905934154447,,-7.4926071669225625,-7.529651784790988,-8.579265396720434,-8.355509120823585,-7.796275616372149,-9.182919766740433,-6.808690343153057,-7.85288532625544,-7.975527216985908,-8.067431869567475,-7.938896994848206,-8.337567054997741,-7.966445779121459,-7.942573134218775,-7.5696155762632715,-8.160862294045636,-7.925466106370498,-7.562452356314529,-8.347394130084204
2008-08-11,-9.08169553404001,-7.554825684252811,-8.812894059989306,-7.842771866591711,-8.641414005433555,-8.611528907491067,-8.532059127209001,-8.328377208081784,-8.914534045885933,-8.307704741075879,,-7.211985605696108,-6.903859653844121,-8.49246470067163,-8.866478807124023,-8.149899856517399,-9.662767153480475,-6.995508812231995,-8.10157666273637,-9.184202582482724,-8.490603237365496,-7.7928107427038436,-9.323081340059362,-8.130201820040599,-8.182357722571505,-7.479876565981385,-8.460525558992508,-7.313869948919911,-8.054701405825487,-7.612191420366292
2008-08-12,-8.803066384530053,-7.049611700136724,-8.458754964129426,-7.859582704815639,-8.199201856488482,-8.40457340644965,-8.42354053340847,-8.314107810479454,-7.491111976830042,-8.054501047895249,,-7.701959699204119,-7.405846859078074,-8.767543987586096,-8.480728575009394,-8.062817623337258,-10.028109881521365,-6.619823732634738,-8.215945612946118,-8.460632311647878,-7.984456275568467,-8.134128319713168,-9.22678267921149,-8.252541591215385,-8.14398600068012,-7.950398508212553,-8.40242795697129,-7.629353652145877,-8.03551696330677,-7.902617212352246
2008-08-13,-8.385611471906733,-7.185622104311459,-8.27271146545625,-8.175765923122956,-9.027937455259906,-6.877290135150537,-8.065292083666169,-8.110553924691859,-9.194543688654852,-8.765909177409352,,-7.213415353431813,-7.075849743027317,-8.364684970400628,-8.546810348500467,-7.573799768843179,-9.978690905181919,-6.795783310151953,-8.131291514329108,-7.975679529063778,-8.066806651407225,-7.787233879345967,-9.24793885038421,-7.844190518305497,-7.567477414067302,-7.17801621209324,-8.285876224901488,-8.013215129342074,-7.891859145291861,-8.00005684989672
2008-08-14,-9.08232271057779,-7.2709575849547745,-8.802930584624256,-8.490094704008499,-7.691401550472567,-7.870552583752663,-8.087857092984269,-8.32704696837091,-9.237070565030571,-8.583353817528533,,-7.4256414660145795,-7.062430260136351,-8.38201410113857,-8.43165823253703,-8.19993225704484,-9.367204641180928,-6.5304549296940895,-8.426124442140098,-7.840966799353946,-8.257305233738705,-7.705611667429941,-9.194730632564841,-7.626204956350517,-7.879860192246282,-7.307941721449776,-8.235852798617996,-7.968139142616502,-8.287584183119009,-7.890221123102811
2008-08-15,-9.212417188232692,-7.41888750809992,-8.416494971529422,-8.77451122659922,-8.11452228793552,-8.143534636460336,-8.493665542458828,-8.176193888474064,-8.729929889837642,-8.6561296420199,,-8.102531741699758,-7.671719708384073,-8.790473787001051,-8.616752721020093,-8.428508827390065,-10.253929798338216,-7.340988565153984,-8.644036873028753,-8.71086354208121,-8.650985660068502,-8.208221867276729,-9.034916761263316,-7.710757880927437,-7.43617524929796,-7.842211040952016,-8.218987642245034,-8.28817062427986,-8.536933759801789,-8.410354152194396
2008-08-18,-8.60017814010682,-7.677773027177915,-8.477356004011755,-7.9547797094634,-8.214610936613964,-8.337587453648766,-8.619310191187996,-8.1393038315705,-8.909204665152211,-8.305399405064499,,-8.246008065100847,-7.39157131521444,-8.563269241191215,-8.865441838368966,-8.457088164594952,-10.09269166845834,-7.583254649864386,-8.564110190047172,-7.894504616229263,-8.504450913476347,-7.945692212851465,-9.118217993494746,-7.382351996054965,-8.289896056200014,-7.929118924468095,-8.359814346721553,-7.853032551478366,-8.7069890880224,-8.872399966451516
2008-08-19,-8.654735676419955,-7.870265472160835,-8.761651349203138,-8.315755014022049,-8.87549585318647,-8.903767320907152,-8.40544562690589,-8.761089778178405,-9.316438692653117,-8.674469792903382,,-8.006828809222588,-7.107290165768736,-8.599325055444744,-8.617454176738443,-8.78547216240388,-9.449604347362625,-7.448362910500679,-8.503581510232818,-8.588027971641411,-8.613810439571711,-8.643197809783858,-9.040093005154656,-7.770810881190521,-8.100725560600024,-7.390105384224932,-8.564597372971688,-8.121816451131364,-8.296559615568354,-8.741782931364206
2008-08-20,-8.576896876103905,-6.8854604689497965,-8.861767293983592,-8.389894637649808,-7.666849311393949,-8.023874169203314,-8.019333864812424,-8.136063693995816,-9.252575059524373,-8.019308248472282,,-7.754652821674252,-7.209609945890943,-8.099773210743574,-9.095148433582446,-7.843989116880898,-9.252512288007335,-6.716456881635301,-8.489689567914885,-8.646746320418888,-8.623484552514482,-7.937074066755058,-8.891626205394367,-7.170187411506769,-7.700303600215923,-7.5858443911623405,-7.752677498191106,-8.483744099854444,-8.229118181870417,-8.683937533793019
2008-08-21,-8.506995961418026,-7.748925626858266,-8.414780239864204,-8.240417739598415,-8.251382075450023,-8.164111538983143,-8.536248483807249,-8.448501494056506,-9.03300764106296,-8.398410998902675,,-7.494390993940059,-8.081435998497227,-8.610020694347284,-9.28774662608762,-8.59571198205077,-9.80057971001845,-7.78284591736121,-9.062037924557318,-8.451636327674416,-9.123187402547016,-8.647778123697371,-9.10372557489952,-5.8062655057615995,-8.061104017875328,-7.56118268448588,-8.655296265175387,-8.593387852214946,-8.266744478270194,-8.807091678817029
2008-08-22,-7.9646531029375955,-7.685072370145795,-8.902707968389532,-9.027763141985808,-8.481458537760732,-8.37894507830601,-8.622762120150837,-9.08844060193529,-9.203170509951109,-8.645199870741902,,-7.99908773868203,-8.418279135245253,-8.539789805417778,-9.584371798984865,-8.942404574720841,-9.745130409846524,-7.273878864802824,-8.775706626298417,-8.48130086465866,-9.049305266742467,-8.72195541859718,-9.129321557487927,-7.42914422257992,-8.571184923127388,-8.106222524005018,-8.70634140762975,-8.688248679383284,-8.559763764411324,-9.525506471378002
2008-08-25,-8.718597370150993,-8.095517067538099,-8.390432969494755,-8.776512040383263,-8.211662666389111,-8.62940042896323,-8.656178286979172,-8.583633179865126,-8.48763738374755,-8.294472589827977,,-8.747508406805968,-8.051240819947756,-8.493701319896322,-8.880310480180754,-8.687130056981687,-9.993005807041351,-7.81665458438115,-9.066415944709417,-8.230698029662967,-9.59862440701983,-8.255270452691578,-8.936154832088242,-7.188105932181918,-8.81727324397531,-7.856503347258433,-8.548927349607741,-8.286043339453416,-8.534433848557356,-9.129717983340303
2008-08-26,-8.636871637192343,-7.726696617746793,-8.946406317351997,-8.426983154777265,-8.089487039386343,-8.564988612023912,-9.005339910687466,-8.112997414334354,-8.747539282501775,-8.250169463408715,,-8.308195561988187,-7.619105826191255,-8.714685414500552,-8.665138992217079,-8.17611960548889,-9.36474766259285,-7.41449634071557,-8.477659214910306,-8.400630236451258,-8.240332251244643,-8.176867927342485,-8.900629511874536,-7.4552016441760385,-8.507566243894273,-7.353562359518861,-8.344150227103158,-8.629687552685638,-8.56882611737958,-8.410221956960864
2008-08-27,-8.81928271064203,-8.253509956880146,-8.632820154044284,-8.538463693137906,-8.522788217166546,-8.45348090621767,-8.95605541190401,-8.799336079430683,-8.989408673880948,-8.63920767257682,,-8.451505613470218,-8.258624554509652,-8.619116594335457,-9.321268516647427,-8.467231514686215,-9.67541751093345,-7.508832574330774,-8.553174829849038,-9.052894543974496,-8.566553291459403,-9.023875199498955,-9.356672731468079,-7.3000870112172915,-8.450930208718717,-7.67575089493684,-8.702996891663622,-9.12931803465001,-9.222462594553186,-9.100932275390072
2008-08-28,-8.674156338163248,-8.239490619643165,-9.349675749786623,-8.678578613099402,-8.026063644483168,-8.495209496452533,-8.725550384807212,-9.153514228469136,-9.059908048296027,-8.42843690508825,,-8.532313597309248,-8.465790215804029,-8.342219740193402,-8.897007703456461,-9.27176894873611,-9.671533171908225,-8.115654527527393,-9.00302718991977,-8.386174539474757,-9.05234191520833,-8.44736935699717,-9.450274553588578,-8.29074299703009,-8.672816230743027,-8.050605556700566,-8.721906426393238,-8.703406508731737,-9.293288193331863,-9.460676636938272
2008-08-29,-8.984308232892019,-7.8209103938762485,-8.653214239594918,-8.778980943313975,-8.538116627934976,-8.751606359922038,-8.94235047183872,-8.772603618272061,-9.2216753533706,-8.799897371981059,,-8.107675830759144,-8.397374465529209,-9.278007042132792,-9.254191650203389,-9.006202595678928,-10.20588537834781,-7.573938000666852,-9.165382733414113,-8.36563201322623,-8.554426074802667,-8.526968761351803,-9.265667696598495,-8.234302737979199,-8.812773647571257,-7.961936855404048,-8.434190260916054,-9.109107890840233,-9.568757857265727,-9.545535748210412
2008-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-02,-8.40572415128596,-7.5926963273203745,-8.610236767915328,-7.894973304762624,-8.31836498372418,-8.187556973752312,-8.703088956669555,-7.995999566340303,-8.974143565349006,-7.894338645440964,,-7.720931900962985,-6.77032181380927,-7.780054944559685,-8.240367407506348,-8.059212537379146,-8.839227331572532,-7.604562032313881,-7.80994469728455,-7.656325908019488,-8.723337306847887,-8.450375173569997,-8.7229107868487,-7.225836239613411,-8.109164761155826,-7.232403865346647,-8.307228592343135,-8.081837061058124,-8.229071048926878,-8.305534831147122
2008-09-03,-7.994997885865075,-7.499793418298833,-8.234684579335541,-7.525547164259945,-7.642978475940511,-8.203154965508466,-7.885797767727925,-7.830204223837826,-8.633466548836951,-8.026812697526163,,-7.802139530799078,-7.359175781151073,-7.893006136438793,-7.808057415396115,-7.524563560779497,-9.851993908148192,-7.296696239674415,-8.085470340573968,-7.929970334453256,-8.466643887064823,-7.728285398030867,-8.907818626020386,-7.134026594834507,-8.232286783925272,-7.643513804035811,-8.360320011952902,-7.7123194718497485,-8.026640590215944,-8.537859361594881
2008-09-04,-8.755337945743449,-7.592275938073929,-8.461187310392777,-7.606563619811335,-8.238491842170314,-7.5607011761513085,-7.789697118003044,-6.970913426405075,-8.37269679520126,-8.503390109550905,,-7.677209295831699,-8.015018583102325,-9.11515382653064,-8.383729682467559,-8.153234437142686,-10.062297125932128,-7.638013207694112,-8.861059574234524,-8.743809446149562,-9.010375627972195,-8.202940260774724,-8.793587921774122,-7.5269437284449,-7.9521578961073,-7.2595948844691955,-8.201830771667963,-8.083339951534857,-7.793545931956631,-8.398996262784596
2008-09-05,-8.058774911150222,-7.456542379592775,-8.170385534973118,-7.209717498619993,-7.8404260970387885,-8.36579619158266,-8.009526792017867,-7.68393441304629,-8.899904048083286,-8.094541173347332,,-7.101189909851534,-8.010825896064636,-7.837652076835123,-7.898858777514534,-7.236320575196548,-9.726932946627137,-6.815177900609189,-7.915680208306007,-7.898054101006233,-8.2076054577923,-8.193491873418132,-8.716199356786033,-7.084734050634053,-7.34070828108323,-7.469255616330823,-7.939687482471296,-7.400633462301308,-7.873763098188544,-8.193191021460347
2008-09-08,-7.7620185163856945,-6.454245116158823,-7.963400288122221,-6.214356569699087,-7.436865681024399,-6.991864566937376,-7.789919323389084,-7.166424468126972,-7.997639829023808,-7.807408401676686,,-6.233024220700722,-6.870141503059702,-7.731441683642538,-7.1628789140818885,-7.335416212740957,-8.425896196231982,-5.770967619002134,-8.188489427743033,-7.931009723027772,-7.343640845229543,-7.928585070039103,-8.662946511233,-6.327605008079777,-6.5620188963991835,-6.920404778888919,-7.5339986942258355,-6.680475135189068,-8.086267343604083,-8.474948324693067
2008-09-09,-8.067662414276,-6.758062797565662,-7.647027380987149,-6.4951411255770575,-8.06779361625622,-7.627683713097051,-7.217899782444868,-7.772023018593742,-8.305574123148741,-8.365040922776396,,-7.082876754493963,-7.192817346574489,-8.007589064877838,-7.896052539656365,-7.927907123954356,-9.337952626706686,-6.579359700500134,-7.976437181102372,-7.839576193622407,-8.001502161745547,-7.702204195071463,-9.125222235553695,-6.627327185278097,-7.438205497363925,-7.341685086950959,-8.093918584802129,-7.41294129021515,-8.169324233610698,-8.57510780176391
2008-09-10,-8.219634968025911,-6.856505975647763,-8.138227282156324,-7.00670645397727,-8.23441181633467,-7.6493077885068494,-7.678405240639381,-8.55836009169834,-9.213985807178076,-8.37733236571476,,-6.835736482903811,-7.35407801434923,-7.8731031096728525,-8.153740221068487,-7.780110812353116,-9.407242899887324,-6.561986469275758,-8.03571428355681,-7.599394747900219,-7.998132612400955,-8.189791951121569,-9.044429771745268,-7.213929599738548,-7.011342074250525,-7.54153373604456,-8.291912565518475,-7.204318871834957,-8.749290626672218,-8.740904411224903
2008-09-11,-8.18822993366638,-6.788072630533523,-8.41114059526478,-6.9740398150319916,-7.568080862694196,-7.126514748327429,-7.097675786131649,-7.875972520791303,-8.306187818736731,-7.971217025605419,,-6.776654805549576,-7.498099031685558,-8.16753464679834,-7.942784214581324,-8.114207279433048,-8.997084323300108,-6.150287242916749,-8.407293227938931,-7.701161706250295,-7.594584330301258,-7.8611155997118765,-8.375962503713959,-7.178236766551644,-6.907578802121061,-7.175466377613861,-8.158361987134077,-7.015867227463857,-8.066574931845208,-8.405401466282715
2008-09-12,-8.326158208260733,-6.525704033156092,-8.75946624847307,-7.229263783684159,-7.755374368260347,-7.338047164643654,-7.537079379971927,-7.358213978970247,-8.590130209393415,-7.880123623631989,,-6.4880097275657995,-7.5338833088771,-8.02009438651206,-8.069209080793877,-7.500117471858198,-9.802495524803964,-6.434748817641731,-8.194267039254287,-7.805366637849999,-8.092371509490635,-7.799711938456995,-9.352333373334416,-7.0016433083068526,-7.018689963914312,-7.316238660986193,-8.489637127140751,-7.1895260082897225,-8.188317289586033,-8.565100938025328
2008-09-15,-6.975937348646199,-6.254210136148384,-7.899366169736251,-6.752015720592903,-7.8786462975249165,-7.166561450741596,-6.9289884868461105,-7.551248875090129,-8.2444193542544,-7.399384572771966,,-5.141473133955942,-7.1150636471563615,-7.179738898028378,-7.9470199228460965,-7.246625552540227,-8.315670715452647,-5.192406057881329,-7.767914110131998,-7.687874937985563,-7.768818069436288,-7.219202682618051,-8.638924061609247,-6.994523222561888,-5.794785807297273,-6.748798731684302,-7.144248160566277,-6.983400059879344,-7.238203933238882,-7.708150132939216
2008-09-16,-7.59308420891843,-6.025374516393561,-5.967872179635991,-5.916283224090775,-7.154794513879362,-6.44524674532005,-6.143532141936439,-6.385190253984125,-7.747623900405141,-6.724773439339972,,-4.484169030796805,-6.777870626168987,-7.186986870640038,-6.83802596615121,-6.104763845545606,-8.113319835641516,-4.628285940604075,-7.6367611361603185,-7.133495529993309,-6.833234657557279,-6.750746724141136,-7.345276569307549,-6.333790443702049,-5.536295239977421,-6.488808379111581,-6.574729435023749,-6.217164354372028,-6.764862345883538,-7.616884566194853
2008-09-17,-7.459668216584872,-5.3306330745458625,-7.273418530617584,-6.0961056991419404,-6.889434813634881,-6.58880481803734,-6.6717739735514545,-6.664878164907999,-8.034727059415003,-7.280452705834162,,-3.878667176208193,-6.542007996204983,-6.950611574179843,-7.378072792045871,-6.574024630610777,-8.227881060317545,-5.083827916614114,-7.829221082731404,-7.315494461921979,-7.121476465480453,-6.983107121345207,-8.200192549036995,-6.489637835258977,-5.830590116880467,-6.30830844860834,-7.28112157022064,-6.059654485213168,-7.213111420889647,-7.2567293234240715
2008-09-18,-6.772746073629165,-4.550703201438529,-5.9702829497523044,-5.385319546077126,-6.384523994855908,-6.443234552568732,-6.244379227251479,-6.553337260452093,-6.9796384005850065,-6.779226526163994,,-3.0850306280789104,-5.759124212869508,-6.225434033635822,-6.700454430513341,-6.109281054501571,-8.128530698092444,-4.226708020682488,-7.15139006687829,-6.580345849705921,-6.570339783196259,-6.442469782677456,-7.4370677754023555,-5.63369177190714,-4.343441169719446,-6.316136209374197,-6.271364212838082,-5.35517148090323,-6.928790167682893,-6.899394684723703
2008-09-19,-7.572227143744499,-6.3985072471894515,-6.554623989287089,-6.880080545531086,-7.009953359674487,-5.817627228635329,-6.956062978570681,-6.715283870892896,-5.879122476231621,-7.2805260317749845,,-4.342846848597121,-6.066684889888224,-6.734187161248463,-7.221289499695242,-6.579454180443229,-7.47127988090983,-5.1429698611813945,-7.65502167245639,-5.411937635463969,-7.39040662732072,-6.113627555672592,-6.656583068103544,-5.699786517685477,-3.9678708377498912,-5.049108648257441,-6.9842786270537145,-6.510904797206904,-7.399246584078597,-7.270792671816735
2008-09-22,-7.792456225143862,-6.163313939295339,-6.994268258047117,-7.057595989642086,-7.678576100034456,-6.76632051437725,-7.596472675175566,-7.272314711403588,-8.705201135712187,-7.855877742345049,,-5.54398885660409,-6.778722700331747,-7.551507218503644,-7.80604324109895,-7.278669243232082,-9.046626226725456,-5.1123625204278484,-7.342294270274714,-7.375985246137348,-7.481521786971919,-7.134072032982339,-8.383300224927362,-6.769062439051357,-5.864504935138114,-6.870909095178287,-7.785976648716436,-6.978425367060544,-7.412536660664856,-7.99394879633339
2008-09-23,-7.400345091310604,-6.760977901286117,-7.388519312345754,-6.2913027818126155,-6.792867253210473,-6.578289992186065,-7.163803640220467,-6.729958540437644,-8.408356440134627,-7.19173890504888,,-5.56766632303718,-6.9368282480887435,-6.720236944806947,-7.204578259636519,-6.822576570257788,-8.787911812446678,-5.573314546349597,-7.347430255844065,-7.485393741128592,-7.2580202405062,-7.37653000601839,-8.17873236546045,-7.052563911156729,-5.675813469799075,-5.977771077834335,-7.401266361133722,-6.915794968222478,-7.835148863653714,-7.789564273486389
2008-09-24,-7.637524627743881,-6.1186980615680175,-7.706767139685519,-6.497654222903559,-8.35533357929916,-7.227203572849954,-7.6259412845620425,-7.177368210717497,-8.49692613079521,-8.217896798731328,,-7.047147472673057,-7.392145026119147,-7.761872300145206,-7.247720367837843,-7.36786372528074,-8.437227535400023,-6.732455545232353,-7.686872868074936,-7.497603511193946,-7.45163897154063,-7.226196870698789,-7.791387551013207,-7.451012454090447,-5.654605799117357,-6.637153505979462,-7.511872417917538,-7.33902536914236,-7.716732170173765,-7.9111242346561506
2008-09-25,-8.32379583289036,-6.9143099482747745,-7.818311089001896,-7.420698241243639,-7.647121202022159,-7.283773476372716,-7.837871187749372,-7.462159821753429,-8.195688119129764,-8.146376574281753,,-6.572106889750802,-7.180153589971058,-7.934869700574959,-7.255582903607572,-7.843580054147931,-8.802320715160196,-5.633603981171694,-8.616101575189118,-7.95181812886958,-7.446201253616845,-7.306992533672695,-8.404396428735103,-6.8176374446098045,-6.133160451380828,-7.223858937914446,-7.965839063400558,-7.709414763233646,-8.218533809121826,-8.264722314243055
2008-09-26,-7.812907191126872,-6.050767988526224,-7.202804070752542,-6.580794254540734,-7.671055610724504,-7.503418320566178,-7.541878441186868,-6.921133368152481,-8.532880354184188,-7.805629314977294,,-6.57916441212355,-7.035462059740815,-7.284542481092787,-7.2532655217045985,-6.944474804735379,-8.663300568645445,-5.6667497931219835,-8.30092994445919,-7.571397203827958,-7.218916380404248,-7.414683533870209,-8.43650297706478,-7.2774196021785995,-6.450640308169733,-6.82058772662729,-7.885462687444131,-7.490349680091689,-8.065517194079337,-7.892934642430698
2008-09-29,-6.862698584233637,-5.057351883527599,-6.332962176963593,-4.780223583465801,-6.300664509605481,-5.890774270554525,-6.0197983222259275,-6.012898496109819,-6.370335734869707,-5.823060981479827,,-4.024551964074706,-5.812222790475917,-6.1142891531392864,-5.457331106985375,-6.295239376877795,-7.092027740056029,-4.13431104137979,-6.424986289486619,-6.5043901211291155,-5.864660587071997,-6.826686686013943,-6.267831975258685,-5.841350402074363,-5.312782387673684,-5.668757060851767,-6.464813576356217,-5.662298338468591,-5.8353921361597685,-6.338563619688889
2008-09-30,-7.578740204024644,-6.4336778654615605,-7.147405827085651,-6.63623522539923,-7.693689212940397,-7.285054570914671,-7.0345440426707375,-7.3084931323044415,-7.68599273539102,-7.350921380708536,,-7.110810239942968,-7.158217637665832,-7.242668062095326,-6.92854553520104,-7.304999339956706,-8.608851504382637,-5.800372499514042,-7.7875038546618125,-7.2095887006276245,-7.306569624305083,-7.380131007754698,-8.308171059675068,-6.2588243680850395,-5.603826182726059,-6.083137968730642,-8.146429833407984,-7.0606534213383165,-7.618237965590502,-7.291206942347616
2008-10-01,-7.648360307751408,-6.633482399360033,-7.448706259947288,-6.430751749206178,-6.872678776992155,-6.3389761363788715,-6.805644760405982,-6.916518196718348,-8.432570545475308,-7.439227453647933,,-6.375092711142232,-7.35017655902385,-6.832145581904512,-6.826267784574306,-7.544167586050375,-9.09102986935277,-6.72176812567475,-7.678542326512335,-7.914474613938373,-7.265828854731755,-7.21249674339396,-8.82810972868571,-7.251856880574598,-6.380520257647584,-5.922756428585087,-7.029431211652037,-7.114354213011227,-7.85640380616118,-7.868099346093505
2008-10-02,-7.9579694828381,-6.285834923416959,-7.643974446430467,-6.108306635885467,-7.273144192352024,-6.465127005471296,-6.901474713932102,-6.899336618085324,-7.85958404634195,-7.293542031758199,,-6.610115661034368,-7.370558983002448,-7.354056863391673,-6.974666245613562,-7.133766489817113,-9.931652102049451,-5.971354939166752,-7.620102754255512,-6.921567204014901,-7.426006246755859,-7.018067917321447,-8.390854210950002,-6.864054554475041,-6.379545826337174,-8.60824073500566,-7.471895500585837,-7.427273534428422,-7.800704617721697,-8.265068860980351
2008-10-03,-7.3316065861264255,-6.0417527961915445,-7.104760286359968,-4.438765730281303,-6.940967191233942,-6.174324841121185,-6.580213940464424,-6.275743706156117,-7.662233851226922,-6.780713165125237,,-5.851159550294323,-6.947330347222005,-6.796036689947787,-5.898943309439827,-6.241669903949721,-8.886806157901354,-5.642128992582467,-7.3200203862344075,-7.498393378135585,-6.479172143388113,-7.067521941072172,-8.304632909800707,-5.555946458821165,-5.46166932494429,-6.888689011741822,-7.083727025573799,-6.375493837485184,-6.951147659912425,-8.51952440619578
2008-10-06,-6.518490822921984,-5.825497189785642,-6.064497058092317,-5.239959403498864,-6.028402078431801,-5.494030037048426,-5.615939857464305,-5.388999105275771,-6.807318747705293,-5.88232923044025,,-5.539897498441806,-6.128557701493114,-5.782831410040478,-6.320767324728066,-6.1179081673483395,-6.927881480876161,-5.705513657149621,-6.46297005599449,-5.937223471065618,-6.357053941443989,-6.202076885205663,-6.955536587787856,-5.609985891323893,-4.576808789452699,-5.762931793192921,-6.517863714608002,-5.720810671399248,-6.439613544350725,-6.220682372751227
2008-10-07,-6.748705824425199,-5.134185147778304,-6.4114283186308505,-5.443041555275525,-6.180995656301385,-5.206740741466177,-6.1009276088193,-5.8653254038714255,-7.395971053734523,-6.599184811007954,,-5.178424119718943,-6.151654660551682,-6.196923819934828,-6.260004037470177,-6.019032546375735,-7.67317463583099,-4.892751756068759,-6.3702760858229786,-6.86310503436726,-6.406279471767246,-6.319590531221679,-7.6330888547542886,-5.756947631653398,-4.5361634909465876,-6.5076739110430575,-6.460968589770428,-5.72045851453481,-6.776448744907996,-6.624301253330221
2008-10-08,-6.070281837003273,-4.717819144283273,-5.985594948533919,-4.9338734431743045,-5.863202959057905,-5.293366118043744,-5.4082100364884305,-5.080119256720198,-6.694993964695687,-5.663812137345193,,-4.895237798907864,-5.564634070512516,-5.517399880544068,-5.900312906308212,-5.6915602823350815,-6.9650286901214535,-4.798258594267241,-6.1797378455576135,-6.151780024210106,-5.847975468535247,-6.303243971385293,-6.260840833274493,-5.2220289937820015,-5.433876354249077,-5.619501822753785,-6.386623065845761,-5.375295065464949,-6.224630601284862,-5.680837868819203
2008-10-09,-6.409828625450249,-4.936020002958798,-6.446783744294757,-5.307086193891975,-6.138302038843681,-5.570053915292581,-5.845214726969168,-5.740372575627038,-6.929465376715385,-5.978050231301079,,-5.235606455001419,-5.830576997688152,-5.5527111902743576,-6.376506880832524,-5.764099372007223,-7.231123258617204,-5.20575036420995,-6.664939446976222,-5.163697765114856,-6.016152498699004,-6.446125356792842,-6.359308858722762,-5.690782360842163,-5.610219618670337,-5.356359369488862,-6.150123915129316,-5.922273465332532,-6.34670797029273,-6.08984550426857
2008-10-10,-4.720935644505077,-3.4449371958069994,-4.872642456597887,-4.255861031298266,-4.928871086971943,-4.381205802859608,-3.88009142402256,-4.454944037617688,-5.020868259878154,-4.733689099818339,,-3.4048098374260167,-4.3382899518259235,-3.89294250125647,-4.691740630146105,-4.424598181439033,-4.601546579186682,-3.789875911862371,-4.089908720722568,-4.097939858639468,-4.996479143184196,-4.846439489497263,-4.272111051604284,-4.768412761106792,-3.5424146239130527,-3.802410827026743,-4.1241603953353305,-5.199897266902992,-4.325249839624955,-4.428584954614628
2008-10-13,-6.697204251627466,-5.90855755512585,-6.710479905079587,-6.182685956128321,-6.336994054712137,-5.635088836720374,-5.982590383212647,-6.8418916178111235,-6.90582846738022,-5.211779232522856,,-5.046548507291448,-6.750158185925999,-6.707174220085676,-6.463429923212519,-6.7876576649073534,-7.585517633892702,-5.571061089215353,-6.272126480564415,-6.223909619414593,-6.38656473076735,-6.776203762032419,-7.299351629353339,-6.181817197417593,-5.605001778563138,-4.998443895999161,-6.79201511061167,-6.201890002889369,-7.321485158660888,-7.237888557774431
